sym,dir,entry_time,exit_time,entry,exit,shares,gross,costs,net,bars,rvol,r_mult,reason
SOFI,long,2026-01-15 09:37:00-05:00,2026-01-15 09:41:00-05:00,27.0,26.865693846153846,179,-24.04080153846158,7.487474465717231,-31.52827600417881,5,0.8280002257970859,-1.0000000000000018,stop_loss
INTC,long,2026-01-15 09:38:00-05:00,2026-01-15 09:41:00-05:00,50.13,49.88125769230769,96,-23.879261538461833,4.143774044529231,-28.023035582991064,4,1.5462205910931828,-1.0000000000000122,stop_loss
MARA,short,2026-01-15 09:42:00-05:00,2026-01-15 09:42:00-05:00,10.88,10.94149230769231,445,-27.36407692307724,18.21769368133846,-45.581770604415695,1,1.7044140051995058,-1.0000000000000118,stop_loss
AAPL,short,2026-01-15 09:40:00-05:00,2026-01-15 09:44:00-05:00,260.12,260.5422307692308,18,-7.600153846154285,4.015283441815385,-11.61543728796967,5,0.6999077577515949,-1.000000000000058,stop_loss
AMZN,short,2026-01-15 09:37:00-05:00,2026-01-15 09:44:00-05:00,237.66,238.22667692307692,20,-11.333538461538524,4.078326407753846,-15.41186486929237,8,1.1283508183682232,-1.0000000000000053,stop_loss
TGT,short,2026-01-15 09:35:00-05:00,2026-01-15 09:49:00-05:00,109.125,109.43325846153846,44,-13.563372307692134,4.128573810673231,-17.691946118365365,15,0.7004404330563451,-0.9999999999999878,stop_loss
GM,short,2026-01-15 09:51:00-05:00,2026-01-15 09:51:00-05:00,81.26,81.46119230769231,59,-11.87034615384627,4.126703438084616,-15.997049591930885,1,0.577866959145611,-1.0000000000000104,stop_loss
META,short,2026-01-15 09:49:00-05:00,2026-01-15 09:54:00-05:00,615.99,617.3676830769231,7,-9.64378153846144,3.6957369177421544,-13.339518456203592,6,1.0776465591789663,-0.9999999999999903,stop_loss
SHOP,short,2026-01-15 09:41:00-05:00,2026-01-15 09:54:00-05:00,158.79,159.4484023076923,30,-19.752069230769393,4.094231655216924,-23.846300885986317,14,0.9911697624722611,-1.0000000000000087,stop_loss
ENPH,short,2026-01-15 09:35:00-05:00,2026-01-15 09:57:00-05:00,35.41,35.57347846153846,137,-22.396549230769068,5.795831676068616,-28.192380906837684,23,0.8977326347313556,-0.999999999999992,stop_loss
BAC,short,2026-01-15 09:47:00-05:00,2026-01-15 09:58:00-05:00,52.345,52.46093692307692,92,-10.66619692307691,4.155454143043692,-14.821651066120602,12,0.9850599166294792,-0.999999999999999,stop_loss
RIOT,short,2026-01-15 09:58:00-05:00,2026-01-15 10:00:00-05:00,16.59,16.681493846153845,291,-26.624709230769035,12.005771730916617,-38.630480961685656,3,2.1606215952422163,-0.9999999999999925,stop_loss
WFC,short,2026-01-15 10:02:00-05:00,2026-01-15 10:02:00-05:00,88.61,88.86,54,-13.5,4.117697964,-17.617697964,1,1.2377446140246942,-1.1475988700564967,stop_loss
AFRM,short,2026-01-15 09:42:00-05:00,2026-01-15 10:09:00-05:00,72.95,73.32985153846154,66,-25.070201538461447,4.152094352218155,-29.222295890679604,28,0.604441592278135,-0.9999999999999968,stop_loss
TSLA,long,2026-01-15 10:22:00-05:00,2026-01-15 10:28:00-05:00,444.71,443.31573153846153,10,-13.94268461538445,3.8022940795215385,-17.74497869490599,7,0.751778783608746,-0.9999999999999879,stop_loss
NVDA,long,2026-01-15 09:40:00-05:00,2026-01-15 10:46:00-05:00,187.48,186.9898946153846,25,-12.25263461538475,4.013255522911539,-16.26589013829629,67,1.5887196702827389,-1.0000000000000107,stop_loss
ADBE,short,2026-01-15 09:35:00-05:00,2026-01-15 10:59:00-05:00,303.63,304.5371023076923,16,-14.513636923076774,4.168094181875692,-18.681731104952465,85,0.8213773790877593,-0.9999999999999903,stop_loss
MSTR,short,2026-01-15 09:35:00-05:00,2026-01-15 11:48:00-05:00,175.22,176.30229153846153,27,-29.221871538461386,4.069257380644154,-33.29112891910554,134,0.8994172007951725,-0.9999999999999951,stop_loss
WMT,short,2026-01-15 13:12:00-05:00,2026-01-15 13:12:00-05:00,119.365,119.68,40,-12.600000000000477,4.10381804,-16.703818040000478,1,1.119010030278415,-1.3661703526021123,stop_loss
AMD,long,2026-01-15 09:48:00-05:00,2026-01-15 14:16:00-05:00,235.45,234.53009999999998,20,-18.398000000000252,4.0277897356,-22.42578973560025,269,2.2328321777591773,-1.000000000000014,stop_loss
BA,long,2026-01-15 09:35:00-05:00,2026-01-15 15:55:00-05:00,245.25,247.685,19,46.26500000000004,4.012982267,42.25201773300004,381,0.5554792371899623,4.093664809613232,eod_win
JPM,long,2026-01-15 09:35:00-05:00,2026-01-15 15:55:00-05:00,309.74,309.43,15,-4.650000000000034,3.9781938900000005,-8.628193890000034,381,0.8152148981829722,-0.4658797960764401,eod_loss
PYPL,short,2026-01-15 09:35:00-05:00,2026-01-15 15:55:00-05:00,57.44,56.75,84,57.95999999999981,4.131328487999999,53.82867151199981,381,0.5630022764227642,5.563963874553378,eod_win
QCOM,short,2026-01-15 09:35:00-05:00,2026-01-15 15:55:00-05:00,164.64,161.24,29,98.59999999999934,4.052560456,94.54743954399935,381,0.9004624800162012,6.572002081629575,eod_win
FSLR,long,2026-01-15 09:35:00-05:00,2026-01-15 15:55:00-05:00,240.3726,243.94,20,71.34799999999984,4.1504186056000005,67.19758139439983,373,0.5766072885732902,2.8675040283138156,eod_win
MARA,long,2026-01-16 09:35:00-05:00,2026-01-16 09:35:00-05:00,10.85,10.784699999999999,445,-29.058500000000258,18.2153828737,-47.27388287370026,1,1.1192001770258695,-1.000000000000009,stop_loss
RIOT,long,2026-01-16 09:35:00-05:00,2026-01-16 09:35:00-05:00,18.04,17.931466923076922,267,-28.97833153846162,11.03564581038323,-40.013977348844854,1,4.016957287339794,-1.0000000000000029,stop_loss
TSLA,long,2026-01-16 09:35:00-05:00,2026-01-16 09:35:00-05:00,443.84,442.47803999999996,10,-13.619600000000105,3.79498857512,-17.414588575120106,1,1.1520924152376935,-1.0000000000000078,stop_loss
MRNA,short,2026-01-16 09:35:00-05:00,2026-01-16 09:35:00-05:00,40.55,40.795059230769226,119,-29.162048461538248,5.06861372494723,-34.230662186485475,1,2.2334849660325102,-0.9999999999999928,stop_loss
MSTR,short,2026-01-16 09:36:00-05:00,2026-01-16 09:36:00-05:00,168.75,170.02,28,-35.56000000000029,4.067218568000001,-39.62721856800029,1,0.7379467762620638,-1.1845493439060384,stop_loss
BA,short,2026-01-16 09:36:00-05:00,2026-01-16 09:36:00-05:00,246.31,246.90633384615384,19,-11.330343076922958,4.015269004768307,-15.345612081691264,1,1.3844449204024194,-0.9999999999999901,stop_loss
INTC,short,2026-01-16 09:36:00-05:00,2026-01-16 09:36:00-05:00,48.94,49.208165384615384,98,-26.28020769230787,4.219930861773847,-30.500138554081715,1,1.4194065122279211,-1.0000000000000069,stop_loss
FSLR,short,2026-01-16 09:35:00-05:00,2026-01-16 09:36:00-05:00,243.0,244.21880923076924,19,-23.157375384615534,3.966519925189539,-27.12389530980507,2,0.6294156793571707,-1.0000000000000067,stop_loss
C,long,2026-01-16 09:35:00-05:00,2026-01-16 09:37:00-05:00,119.17,118.84788461538461,40,-12.884615384615472,4.086242041538462,-16.970857426153934,3,2.042153738803383,-1.0000000000000073,stop_loss
MU,long,2026-01-16 09:37:00-05:00,2026-01-16 09:37:00-05:00,363.56,361.01,13,-33.15000000000015,4.033939598,-37.183939598000144,1,2.401632747983724,-1.472908481064801,stop_loss
AMD,short,2026-01-16 09:37:00-05:00,2026-01-16 09:38:00-05:00,229.14,230.0580769230769,21,-19.279615384615113,4.132315683461538,-23.411931068076655,2,1.3325575320977807,-0.9999999999999859,stop_loss
BAC,short,2026-01-16 09:37:00-05:00,2026-01-16 09:41:00-05:00,52.44,52.557167692307694,91,-10.662260000000323,4.117730738828,-14.779990738828323,5,2.2622867140326655,-1.0000000000000298,stop_loss
WFC,long,2026-01-16 09:41:00-05:00,2026-01-16 09:41:00-05:00,89.665,89.44429384615385,53,-11.697426153846038,4.078612663091386,-15.776038816937424,1,2.792536476269684,-0.9999999999999895,stop_loss
SLB,short,2026-01-16 09:35:00-05:00,2026-01-16 09:43:00-05:00,46.47,46.62702846153846,103,-16.173931538461318,4.420770031296769,-20.594701569758087,9,0.8962665596363912,-0.999999999999986,stop_loss
MSFT,long,2026-01-16 09:38:00-05:00,2026-01-16 09:44:00-05:00,459.38,458.52495230769233,10,-8.550476923076644,3.930117385972308,-12.480594309048952,7,3.8343858398151496,-0.9999999999999671,stop_loss
GM,short,2026-01-16 09:40:00-05:00,2026-01-16 09:45:00-05:00,80.7,80.90542307692309,59,-12.11996153846188,4.098541199546154,-16.218502738008034,6,2.2421864209676334,-1.0000000000000286,stop_loss
SOFI,short,2026-01-16 09:41:00-05:00,2026-01-16 09:46:00-05:00,26.34,26.475075384615383,182,-24.583719999999815,7.607647155416,-32.19136715541582,6,0.6255774114577568,-0.9999999999999928,stop_loss
NFLX,short,2026-01-16 09:45:00-05:00,2026-01-16 09:46:00-05:00,87.83,88.01983538461538,54,-10.251110769230422,4.080270217187078,-14.3313809864175,2,1.5788546496331468,-0.9999999999999655,stop_loss
XOM,long,2026-01-16 09:42:00-05:00,2026-01-16 09:47:00-05:00,129.48,129.1917976923077,37,-10.663485384615171,4.106696416952461,-14.770181801567633,6,2.8542063574783194,-0.9999999999999801,stop_loss
ENPH,short,2026-01-16 09:35:00-05:00,2026-01-16 09:48:00-05:00,35.12,35.28255461538461,137,-22.26998230769218,5.793619169508155,-28.063601477200336,14,0.3747225064510928,-0.9999999999999933,stop_loss
NVDA,long,2026-01-16 09:35:00-05:00,2026-01-16 09:59:00-05:00,189.67,189.1818946153846,25,-12.202634615384511,4.060121012911539,-16.26275562829605,25,2.1829835613723794,-0.9999999999999913,stop_loss
PYPL,short,2026-01-16 09:40:00-05:00,2026-01-16 10:06:00-05:00,56.435,56.55682,85,-10.354699999999966,4.1369415506600005,-14.491641550659965,27,1.814304169284597,-0.9999999999999972,stop_loss
ROKU,short,2026-01-16 09:35:00-05:00,2026-01-16 10:08:00-05:00,104.44,104.90059615384615,46,-21.187423076923096,4.134843723592308,-25.322266800515404,34,0.39908344804753526,-1.0000000000000013,stop_loss
JPM,long,2026-01-16 10:05:00-05:00,2026-01-16 10:13:00-05:00,312.62,311.92713076923076,15,-10.393038461538708,4.012698938146154,-14.405737399684863,9,3.1328680501161745,-1.0000000000000244,stop_loss
